VALUE	ABB	AVL
1142876465	37	18
1243783610	38	17
1110224216	43	18
730426968	39	18
901636008	43	17
1710836659	35	17
1818394764	38	17
1838221887	36	18
363135550	36	16
305785063	32	15
598096639	33	15
1905053924	37	16
715884653	33	16
619500250	34	16
1442044066	47	16
1009317833	37	17
1048442169	41	18
1243845593	38	17
517176611	37	16
1226643198	48	15
2028459469	33	17
1193235744	34	17
1660967869	29	15
223085791	36	15
1416221196	38	15
510187978	37	16
1379875409	41	16
488900637	29	14
1559244438	36	16
1686905511	32	16
1957000091	27	15
554637255	36	15
783205473	29	16
919740659	36	17
1285064224	36	15
1684841482	29	15
483093670	34	14
955975340	35	17
1375579721	36	15
846229220	32	16
1261760404	34	16
1973676360	34	16
603799496	32	15
1977645057	33	16
445692962	35	16
2045843563	30	17
839479242	36	17
1494135131	42	18
1142205508	38	17
1356655854	37	16
573294682	34	17
1023181329	35	17
402407950	39	16
86778903	43	16
1246267120	40	14
1818629146	35	17
596966881	33	16
478658881	35	15
160046136	32	16
8727671	29	17
18080745	38	16
2117046227	33	15
563364927	36	16
801286218	30	18
889303238	39	16
1848429151	35	15
338644052	33	15
1372396908	33	15
656920843	34	17
1714223773	28	16
71142480	39	16
1918681247	32	16
1540416485	35	16
674941977	37	16
1748842657	36	16
1986109448	33	17
573301892	35	17
440838251	36	16
1332760931	35	17
1715507400	32	17
1797494105	37	17
1906055613	38	16
591205081	34	17
52418407	42	16
1992834516	33	16
1837472201	37	17
1871047554	42	15
442317749	34	16
168647435	40	17
2031093690	37	17
451045421	36	16
186728180	37	14
2000656269	27	15
1014410348	35	17
988014398	35	15
742475859	32	17
715355851	34	16
1326658451	36	17
2114872767	30	17
1372276694	35	15
893398576	35	15
38531599	34	16
1143474294	34	17
286331414	32	14
713473576	31	16
744833303	32	17
124957214	43	17
1286775468	38	17
1185671554	43	18
1457718145	44	17
854799220	41	18
835682012	39	18
1216290111	44	16
1446004301	44	15
888100419	41	16
1061640979	32	17
1135992855	42	17
611664325	40	17
1503958729	35	17
1304640290	33	15
495274367	35	15
1955004150	30	17
1491368470	44	17
348446988	39	16
821930850	31	17
331899220	32	16
1090922847	45	17
1537286701	46	16
1658557671	35	15
1058311966	38	17
762079747	37	17
404472600	37	15
1096843566	33	16
1905554041	41	16
690804014	37	15
1810317142	34	15
502903696	38	17
815761228	37	17
949608963	40	17
1688575251	34	16
125995725	37	17
1804408183	30	15
376773615	34	16
1342285836	43	16
1102928837	35	16
1264874034	33	15
256443168	39	15
91438044	44	15
1876538360	34	17
1760401897	35	16
1396078334	39	16
224329079	38	14
1567922399	43	16
739963156	33	17
572776068	33	17
242369601	38	16
1071862376	44	18
1663698915	34	16
1779656302	34	15
582936400	35	17
574527234	37	16
394252401	38	15
987409000	38	17
1671370800	31	16
152322795	39	17
1678213014	34	17
1334204294	38	16
655226491	32	16
346490594	34	15
136329609	34	17
196318094	43	15
472486319	36	16
1940737793	34	16
573091709	32	17
1814772156	32	18
896182982	39	16
1837965744	36	16
2071215324	38	16
987621026	39	17
1567020456	40	16
1684133573	29	15
236215712	37	15
1791349535	35	17
1104572324	34	17
976178868	43	15
216641955	34	15
1346941925	31	15
2048041244	33	16
1880340871	34	17
979114579	40	16
483493996	36	15
307384457	33	16
1373366980	35	15
1470902996	39	18
1978755257	34	15
1525689775	44	17
1001632362	41	16
1165475903	40	19
33432619	36	16
1348122956	36	16
1301805513	38	16
229750713	40	16
1820609276	31	17
1095059658	45	17
802842423	35	18
1487897784	46	17
1991242640	37	16
493324519	38	16
1411629460	35	15
831380018	36	16
2060344975	37	16
948279385	42	18
1067595730	37	16
1704210862	26	16
2052851709	37	17
2043774598	31	16
1920852818	31	14
1252309986	35	15
1944332194	30	17
1653710041	31	15
83940917	35	16
280342543	37	16
1961094498	28	17
1457307897	46	17
1751245539	35	15
1792366107	41	18
835514025	39	18
605394254	36	16
810358362	33	18
868946644	46	17
1953517210	28	18
2112163875	31	14
1098697357	33	16
1626642838	40	15
1059739885	33	17
1901539780	38	17
967056974	37	18
903498877	44	16
247380651	40	15
231202786	38	16
1734878895	33	14
160241978	32	16
1179482171	37	18
654990977	33	17
1864452841	38	16
1084850232	43	18
551281927	38	17
1637822011	37	15
189676570	37	15
348130474	37	16
1144048404	35	18
273617487	39	16
628473017	32	16
957659254	39	16
1730925385	32	17
232234908	36	16
602541713	32	15
418955762	35	15
837629162	33	17
1412900075	44	15
1287902406	36	18
643662725	38	15
1377580303	43	16
239116115	37	15
122821915	44	16
289836540	29	16
2140655896	34	17
1089878890	41	16
1193335418	33	17
240552899	41	15
1321081676	36	16
780730665	34	16
400794878	38	16
353080200	33	17
1435721643	46	15
117764071	42	17
1437930432	45	15
1987003570	32	16
1755586082	38	15
1627607003	40	16
187650396	39	15
752150838	30	17
1901224490	38	17
816123413	36	16
1709810092	35	16
1484666227	41	16
1048358322	40	18
164868157	34	15
1903621989	37	17
1885987484	31	16
1577768232	41	16
1044040747	40	17
382166561	37	16
807864887	32	18
1283156863	39	16
504988477	39	17
1097701428	38	17
1276329111	36	16
1594867367	38	15
143553198	41	15
1516882010	38	16
768465395	35	17
924283863	38	16
1917676888	30	16
1121545595	35	17
212521858	40	14
2035440959	35	17
411992380	31	15
52041781	41	16
1643543393	38	15
2039599383	31	17
239692177	40	15
248210583	38	16
1793340225	36	15
1055815591	41	18
1958020675	32	17
1130522805	35	16
2104173913	32	15
2122888832	37	16
886661146	36	15
1842677749	27	15
1553173417	39	16
1930701894	28	15
77360663	40	16
213554656	40	14
1066375109	35	17
582349140	37	17
1311256084	43	15
195220572	39	15
29732859	33	16
1454809282	43	17
1712102582	34	16
798198254	37	19
231609498	38	15
1482295823	42	17
1919743850	34	15
444131356	39	15
1370253134	36	15
184252582	38	16
496173137	35	15
866312880	40	17
76368317	37	15
735865315	43	18
1114523463	39	18
1869708542	40	15
1791680906	44	17
925060491	40	16
852747699	41	17
1748371171	34	16
900465675	42	17
1739408846	41	15
1443565272	44	16
306155444	33	16
1522627092	45	17
1520925935	36	16
519710101	35	18
441518553	37	15
2103275075	32	15
1830966185	29	16
636739125	35	16
2133007934	36	17
1138291820	39	18
201358059	38	15
783722541	29	18
1369901318	41	16
1683653882	30	16
555982743	38	15
1814032674	31	16
906423369	43	16
740235325	31	17
162722164	39	17
1772736249	45	16
816603642	32	16
898587479	38	15
739776064	33	16
538828536	42	16
542784737	43	16
1664836555	34	15
1391576236	42	15
143672260	41	15
417818583	33	15
983501434	29	16
1587237532	39	16
723974027	34	18
358644878	33	15
960679820	36	14
1243684128	34	17
800163431	33	18
916471247	39	16
927166666	37	17
1436902556	44	15
901995534	41	16
2065458486	36	15
1638260615	33	15
1685718075	30	15
1287876156	36	18
1174430850	43	18
94217170	44	15
954425182	39	16
2080854219	35	16
834452495	36	18
1117147346	34	17
1706106820	34	16
1651056137	28	17
2015734825	37	17
298399236	31	16
42401025	37	17
411035914	33	15
1963235792	30	15
1433977261	36	15
554708174	36	15
233570727	31	15
269995047	32	13
2141945707	29	17
957544754	42	16
628639925	32	16
955141879	42	16
53745235	42	17
1428803356	40	16
1871613126	36	15
980911901	38	17
718222264	38	17
626125012	38	17
898886739	39	15
208999232	41	16
164359439	38	17
39279247	38	17
1383430082	46	16
258576609	42	16
993704429	35	15
1316800653	34	16
1093029104	41	17
2110851776	33	16
875423825	40	17
596601593	32	16
1979102953	33	16
1173823061	43	19
639002619	39	16
242655220	35	15
989575205	34	16
2072979880	36	14
797363394	31	18
1223145932	44	16
195491280	39	14
791825453	30	17
33207039	31	15
824131205	32	17
1746967332	40	16
86952274	42	16
105450914	40	16
1471096811	41	17
1067864175	36	18
823673178	36	18
2097221823	35	15
1966750914	27	16
1032672410	38	18
114097615	38	16
2006030161	33	17
268618844	43	15
372674224	37	15
852250942	38	16
1585419497	36	15
1465703329	42	14
815619070	34	17
313359674	33	17
2062304922	43	15
647238376	35	16
1487182736	38	17
553823893	37	16
889893596	37	16
329274293	34	16
479320126	36	16
1687256990	31	16
1552420226	49	17
674811406	36	16
331598796	31	16
1585627265	37	15
1498942611	37	16
2078566128	34	16
1672579539	33	15
1604393525	41	14
1402179291	37	15
592960066	32	17
280583056	36	16
1351917467	35	17
412227332	35	16
1313255466	33	17
1466015082	43	15
270773845	31	17
1581874311	37	16
1838689306	37	17
1123024787	36	17
1019810160	39	17
1156908987	40	19
1938643858	35	17
1333169835	36	15
1071730262	41	18
438398586	40	16
672868923	37	18
1625554155	43	16
1328292182	33	16
1002143216	42	16
2104874281	33	15
868065524	40	16
407079794	33	16
632202039	31	17
1199664320	36	16
1992707059	34	16
2131144651	38	17
1130746801	34	17
1517802950	43	16
1588054528	39	14
385442444	39	16
2110763016	32	16
1868637584	36	15
1737359911	31	13
375506700	32	15
1034409403	37	17
1055891345	42	18
646280545	36	17
468800066	37	17
747097004	36	18
1769305333	43	15
1488610226	42	16
1904005991	36	16
1560465543	40	16
674296413	37	17
828252605	36	16
1998864129	33	16
1347165336	35	16
306323113	33	16
1179672663	39	19
201824905	44	16
263713746	39	16
2047738187	33	16
608904699	36	17
895915786	39	15
1099918860	39	17
454128111	35	16
879576789	41	17
83182013	42	17
1971931061	35	15
320147669	31	17
468624457	32	17
1935210430	34	17
41301606	38	17
58500721	44	16
163233482	38	17
1075711009	43	17
1114392066	36	19
809514028	37	18
1544511075	35	16
1861489070	44	16
431335713	34	16
885637653	35	15
1618011414	37	15
1991801256	34	16
1559934067	43	17
298780371	32	16
1843181737	34	16
759615755	35	17
605103484	36	16
875370752	40	17
961440660	39	15
868817231	43	17
775625291	33	17
1570345360	43	16
1764733017	38	16
1875544151	34	17
2024473471	35	17
496826158	34	16
1958726164	27	16
1848920884	34	15
816973827	33	16
279866974	37	16
1636647666	36	16
858275433	33	17
338367695	35	15
1799881149	29	16
1933986442	33	17
1452759761	41	15
461911529	34	17
1331013869	36	16
1166765184	41	18
893247242	42	17
69167875	43	17
637292950	36	17
737564850	43	18
1629101942	44	16
936073321	37	17
433262939	38	16
241234049	37	15
1541176806	32	16
1308633691	31	15
1202674710	38	17
262510389	35	15
2084258982	31	15
625536422	38	17
2027243406	36	16
1812319486	29	16
502526245	35	15
376585916	40	15
1623562002	37	17
203963481	42	15
1193559743	37	17
1903428976	35	17
1840611148	36	16
2051835177	38	16
94313023	43	14
1493008649	40	18
1838337971	36	17
1547072785	35	15
1954920178	30	17
1021868193	36	18
566354321	39	17
700683772	39	17
1091036068	47	18
1203647271	46	17
1438248622	45	15
572654362	32	15
2139720592	33	17
1871511561	41	15
813888411	33	17
1533413750	40	17
1032661604	39	18
2016563121	35	16
1795924139	37	17
969436938	36	17
494615895	39	16
1675683897	31	17
634272776	30	16
997142140	37	17
2052269813	39	16
110351131	39	16
1201105622	36	16
1098345909	34	15
2013780107	35	16
894233122	37	17
1002697438	37	17
2108093131	32	15
239758123	38	15
693551761	39	15
1507682268	37	17
47194653	45	16
1715419954	29	16
2074036589	32	14
747878425	35	18
658972374	36	16
1130200212	35	18
38643399	37	16
1231626736	36	18
1122437156	32	16
1910154960	30	16
2045515148	32	16
508367259	41	17
795332916	35	18
1914594621	31	16
156807750	40	16
1764769854	35	15
261726869	36	14
1832491648	35	16
251558983	39	16
1258869009	38	15
1737277813	33	14
361910114	35	16
312490983	33	16
688140074	41	17
228206573	36	14
1206724105	38	17
1690837512	30	14
188816056	36	15
1446482228	43	17
236905626	39	15
1696498324	30	15
1493676881	39	18
1952325580	35	18
1623051265	40	17
94071658	45	15
463814307	32	17
605767829	36	16
132715057	42	17
1695441043	33	16
1728204986	30	16
2042870017	32	16
1593472543	45	16
89088597	44	15
690719285	36	15
1360583517	29	15
245896347	33	15
308005492	32	16
1622310386	34	16
2078387995	32	15
559564475	33	17
733695747	44	17
1668182161	39	16
921474589	39	17
1046186731	41	17
208838587	43	16
1149681162	44	16
105427188	40	16
1899676100	36	16
1338497219	41	16
1551909417	43	16
2136581726	35	17
887511895	40	15
898102650	40	16
1941423658	31	15
363079513	33	16
992174309	35	14
257754317	35	14
968847342	33	17
1124889366	34	18
1953195361	30	16
549568680	38	15
1020275736	35	18
1399184256	44	15
638657277	32	16
1710995021	33	16
612284125	34	17
884553625	41	17
2019000513	39	15
87110863	40	15
815457972	36	17
431081340	39	17
820806611	31	18
336156485	33	15
1352555929	29	17
1866993342	36	16
544995073	43	16
354753444	32	17
1972420530	33	15
297187525	31	16
1693250663	32	16
1376846299	37	16
286285603	34	15
433278910	36	16
127465302	43	15
80225613	36	15
796358423	30	18
1119639611	32	16
337979931	34	14
1765205766	34	15
97045329	46	17
143691644	43	15
167290798	34	15
1117321065	34	17
1542875900	41	17
805948076	35	17
680832439	43	15
7676378	27	16
1690501701	29	14
552349304	29	17
94787241	46	15
358476025	30	16
983430645	33	17
915593852	36	16
694632511	41	16
188502926	36	16
635103546	31	16
1239627584	39	16
543256370	39	16
460040429	36	15
1536815109	41	16
89023385	47	15
1836886728	33	15
1823100712	27	16
522302296	32	17
1964352030	33	17
1903326325	37	16
1318660719	35	16
936507993	36	17
93822608	46	15
936382837	35	17
1033553323	40	17
237514252	40	16
1103673636	38	17
3390740	35	17
1780390153	35	15
1909621712	30	15
684223179	45	16
1788066531	32	17
1452639765	42	16
1236572484	41	16
1882853772	37	15
1811115790	31	17
72519481	45	17
650963977	41	17
358264653	32	16
261022407	42	15
1286067523	40	17
1597892237	36	15
804278778	33	17
1746107952	37	16
987223698	37	16
893302163	36	15
1435511033	38	15
662840762	38	17
1415604459	39	16
1252379415	37	15
418683440	31	14
586781531	32	16
41403761	37	17
512506048	35	17
1523164368	46	18
1074957084	46	16
750020301	31	16
479354356	36	16
1078347824	42	18
382926806	35	15
241492420	37	15
1762571004	39	15
23509689	36	15
1694132185	34	16
851659840	39	17
1906363461	37	15
1357764328	34	14
924179321	35	17
409843790	33	15
1716028981	29	16
1185201728	40	17
1695911314	36	16
1166437571	40	17
1989480506	35	16
1294535618	39	16
6177621	33	18
735299022	49	18
582563003	38	17
669018384	41	18
3419833	35	15
1834942419	39	17
1087701824	44	16
590201364	34	18
1876346180	38	16
1600207872	39	14
2113365733	29	16
803819616	31	18
202744525	44	16
445236441	37	17
1882167440	40	16
585671331	36	16
686728862	38	15
1497254796	40	17
609181020	36	17
233377399	33	15
201430988	34	15
368060834	34	16
1591141727	40	15
1125610309	32	18
777904624	37	17
1159687061	39	18
163328390	40	17
326332290	31	16
178640984	40	16
5325248	33	16
1620867909	38	16
184818605	37	14
740624270	31	18
55947264	47	17
853836989	42	17
744044104	37	16
1890889683	31	17
1941538813	32	16
1334245468	37	16
1619752215	44	17
1394263038	44	15
1300127553	38	16
276088183	36	16
1597007563	43	15
1745363995	36	16
10771976	29	16
35195247	33	18
284609209	33	15
1508026772	37	17
644376267	40	16
517986608	35	18
1709457761	37	17
1012437101	33	16
2109128336	38	16
687584422	40	17
1790341726	40	16
1121331749	35	17
850912812	43	18
2116674016	33	15
1299972733	35	15
856238061	29	16
1590058277	37	15
1484791338	38	16
1596862331	44	16
1646005542	35	15
191144680	38	16
193422787	40	15
1389411577	41	17
2132683493	35	17
1527668256	38	17
861680145	38	16
1379462883	40	15
680312161	31	16
1137768328	36	17
828986799	34	16
278192508	34	16
1148540304	41	16
864182046	40	17
562801717	36	16
509083429	41	16
1508558313	41	18
1080788326	40	18
71057542	40	16
373511767	41	15
1042433014	38	17
758641964	33	17
16369845	38	17
16281115	38	17
1609554777	39	15
2133043861	37	17
1316253848	36	16
318309190	31	16
1575618491	45	16
653561538	29	17
1915171521	29	16
1074140385	43	18
844706218	35	17
2108594309	34	16
316068314	33	17
829906064	34	16
1488778917	40	16
1177748459	43	19
61885299	45	16
21607430	37	15
168033140	30	16
890872098	38	16
299799939	32	16
1316573444	35	16
1755054144	41	15
862601656	42	17
1825656873	33	16
1116128810	37	18
1943389982	31	17
1896714415	38	17
1489640577	41	16
838339348	35	16
507872732	35	17
1506010422	47	16
854620463	40	18
2117427509	34	15
1491570635	41	16
23390663	37	16
288253051	38	17
919705478	37	17
676952202	40	18
55940924	47	17
1993845863	39	16
1521658420	40	17
17051585	34	16
162430530	39	17
204080836	44	15
1505830502	42	17
1340178989	38	16
265966136	38	14
1527437933	36	16
1508212129	38	17
1156838234	41	18
1827237872	30	16
677301926	37	17
764408731	35	17
542355880	42	16
355475151	32	16
1880537541	35	16
338262215	33	15
104705919	39	17
1222694470	43	16
1176601563	37	17
612578651	39	17
581221244	39	16
2031222027	38	17
582522512	37	17
2072791879	43	16
2054612690	33	16
870775563	43	17
845013710	36	17
584081244	35	14
926716487	35	16
691375925	44	16
2105739665	32	15
943768073	33	16
853806455	45	18
162336853	39	16
302114927	30	16
46501797	45	17
428302989	40	17
1829552860	37	17
1554713926	41	15
1585141224	35	16
1509307084	44	18
84532204	40	15
202066307	42	16
2051662965	38	16
440007356	33	16
2082603848	35	15
242441532	35	16
544713275	44	16
1157814670	40	18
1419043095	43	17
1157291926	39	18
1739035914	37	16
1302781474	36	16
1739814438	39	15
1664344145	34	16
1209910517	38	18
463106353	36	18
361874207	39	16
1793991761	35	16
1389822840	42	16
1053250133	39	18
1752247778	39	16
186107265	34	15
1907056588	36	17
1914584632	30	16
488222193	37	15
1953558385	28	18
195403973	42	15
170291405	39	15
1360788664	30	14
1780545197	33	16
1679598490	33	18
1445320868	46	16
1982611504	35	17
1583777807	39	16
1885328224	32	16
1917731704	30	16
1826219339	35	17
282557851	34	15
928062726	34	17
1097778786	38	17
1439849777	47	17
519614992	36	18
253076613	42	15
1032180567	40	18
36475490	37	17
1462987130	45	15
1495286920	37	17
398349697	38	16
1109495243	38	17
737626113	37	18
1451599830	45	16
714259374	36	15
923733378	38	16
1211172771	39	16
481360358	34	15
1411955571	35	16
1017247508	36	16
676764331	40	18
1582246977	39	17
230552524	40	15
309825881	27	16
1114361819	35	19
1675873393	34	17
144953737	35	16
550655978	34	17
1413717969	41	15
2062685442	38	15
229391669	35	15
1696275821	31	16
843264520	36	17
1327170455	41	18
988641950	37	17
1362879513	39	15
1580247068	40	16
2020822518	37	17
1399355003	43	15
895750550	38	15
1368625790	33	16
1797704700	35	17
2005245794	35	16
2106251903	31	14
1101820883	27	16
572021520	34	16
882501634	39	17
165510006	39	15
1053381878	38	18
146973557	35	16
1182757514	40	17
1730146209	34	16
1729220534	33	15
1413310039	39	14
2039972090	28	17
696098705	37	15
941699784	34	17
37442180	34	18
1246754683	46	15
207934105	42	15
2100127622	33	15
1476146352	32	17
1904209926	35	16
795908494	30	17
655833160	32	17
745368229	33	16
11304359	32	16
88596580	43	16
618707099	36	16
1410659362	35	16
984347131	37	15
1987332889	31	16
1060880415	35	17
